rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_sigma.01,0.974162458215997,0.983962420450512,0.977086458316222,0.978403778994244,0.0304963106062805,0.0571671064327524,0.0743181712966656,0.0539938627785662,0.063358905098971,0.0791096225237795,0.0568384797727622,0.0664356691318375,0.058021409031459,0.066399171448654,0.0486079738089907,0.0586893924712288,0.1,0.1,0.1,0.1,0.1,0.1,3.31800000000112,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1238,D9Clg,2019-01-17T18:25:37.932314Z
empirical_AIC_each_k,0.967075327691944,0.979952302759821,0.970108219096758,0.972378616516174,0.0760399101308989,0.0727297914329884,0.0821639423194709,0.0769778812944527,0.0807379899225685,0.0988905935741532,0.074148440589768,0.0845923413621632,0.0781476146220988,0.106591870963882,0.0730116144569002,0.0875148298035282,0.0205098620043127,0.0205098620043127,0.0205098620043127,0.115835676030355,0.115835676030355,0.115835676030355,2383.485,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1238,D9Clg,2019-01-17T18:25:37.932314Z
empirical_AIC_full,0.956915568432219,0.96236744096701,0.957023714125415,0.958768907841548,0.0470288948474692,0.111279032432923,0.0893191027744356,0.0825423433516094,0.105651785056278,0.185632596896377,0.106605377252545,0.132629919735067,0.192353143332873,0.381416492077367,0.193191458790254,0.272371954609796,0.0905801425584115,0.00396138149723371,0.0819599119523246,0.263548018441166,0.0725026416580263,0.264811422416563,1692.916,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1238,D9Clg,2019-01-17T18:25:37.932314Z
empirical_independence,0,0,0,0,1.59714180997322,2.7206398056004,2.74280740640833,2.35352967399398,2.45220329505951,4.93276571315932,2.48056282861776,3.28851061227886,0.337570293758773,0.578942685488705,0.368936335885309,1.24507784331897,Inf,Inf,Inf,Inf,Inf,Inf,3.65100000000166,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1238,D9Clg,2019-01-17T18:25:37.932314Z
Gaussian,0.78414527050761,0.795906565532109,0.774264669834544,0.784772168624754,0.315338201404409,0.644378859747227,0.633141576388906,0.530952879180181,0.529319678915417,1.00674509582414,0.559950669114188,0.698671814617916,0.376068808376582,0.698926562071225,0.39526402342649,0.555041047422283,,,,,,,3.00700000000143,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1238,D9Clg,2019-01-17T18:25:37.932314Z
copula,0.479623497182328,0.486193723651942,0.471428522504256,0.479081914446175,0.61961415812084,1.0371638659124,0.924048937629184,0.860275653887475,1.27606897488104,2.53448598317576,1.31115475934351,1.70723657246677,0.7340377385262,1.100857331672,0.744582917503832,1.05202128347674,,,,,,,8.87999999999738,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1238,D9Clg,2019-01-17T18:25:37.932314Z
empirical_sigma.01,0.974253427137692,0.985479817902947,0.972563373263672,0.977432206101437,0.0572238985641837,0.101650824387589,0.0421888624910441,0.0670211951476057,0.0630034010017032,0.0713478069526812,0.0676762782887351,0.0673424954143732,0.0657908225352641,0.0538098973881207,0.0871626042184186,0.0701360981373159,0.1,0.1,0.1,0.1,0.1,0.1,3.32600000000093,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1239,XslJJ,2019-01-17T18:40:29.792800Z
empirical_AIC_each_k,0.975701136676321,0.985346530535518,0.973071980544945,0.978039882585595,0.0551603857441434,0.101723032188848,0.0413603144141488,0.0660812441157135,0.0594607693247026,0.0720027409815395,0.0664217272742132,0.0659617458601518,0.0642169869291078,0.0546206364875365,0.0841527283453918,0.0687343676581345,0.0860606001297479,0.0860606001297479,0.0860606001297479,0.115388973868715,0.115388973868715,0.115388973868715,1744.259,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1239,XslJJ,2019-01-17T18:40:29.792800Z
empirical_AIC_full,0.952659174221079,0.962266808679766,0.956954190533918,0.957293391144921,0.0770051902132558,0.237119110454591,0.0615008377365083,0.125208379468118,0.115845827180658,0.185409551480148,0.106178511250187,0.135811296636998,0.116318940486459,0.212273678482959,0.113904163474057,0.157939739242545,0.087302237170324,0.0030146573570081,0.0942655433761338,0.242711163194555,0.06925378385027,0.251128016988117,1476.955,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1239,XslJJ,2019-01-17T18:40:29.792800Z
empirical_independence,0,0,0,0,1.54141753503987,4.78274658627433,1.50268689823745,2.60895033985055,2.44705970533026,4.91369918612538,2.46663990216866,3.27579959787477,0.299344642241733,0.486296148488262,0.305122578768602,1.21848407948006,Inf,Inf,Inf,Inf,Inf,Inf,3.7510000000002,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1239,XslJJ,2019-01-17T18:40:29.792800Z
Gaussian,0.753004417559584,0.76476935484164,0.753902576528591,0.757225449643272,0.377334222694409,1.62480711057235,0.327507530934567,0.776549621400442,0.604412937184521,1.15585262966638,0.607033724555476,0.789099763802126,0.414318066655845,0.78340219978328,0.421173175611342,0.621494204689043,,,,,,,3.2599999999984,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1239,XslJJ,2019-01-17T18:40:29.792800Z
copula,0.498593111252216,0.516902492387176,0.513660071038661,0.509718558226017,0.641651778615918,1.26984023002873,0.586788656308598,0.832760221651082,1.22697259342972,2.37379582997633,1.19962547479391,1.60013129939999,0.761686095028887,1.26681824387877,0.766293169800002,1.10376166478171,,,,,,,8.39400000000023,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1239,XslJJ,2019-01-17T18:40:29.792800Z
empirical_sigma.01,0.982041100203147,0.990653943986872,0.984104419862373,0.985599821350797,0.0183757971053355,0.0217711232112693,0.0177777789131087,0.0193082330765712,0.0893072828613684,0.0934038580820641,0.0798127154975963,0.0875079521470096,0.0669679003712454,0.0738497744142486,0.0546252485858931,0.0656595010731209,0.1,0.1,0.1,0.1,0.1,0.1,3.26900000000023,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1236,xz0Ua,2019-01-17T19:12:48.718117Z
empirical_AIC_each_k,0.986370941360675,0.992177877875713,0.988460292848953,0.98900303736178,0.0137791886636273,0.017988271861613,0.0130987580248597,0.0149554061833667,0.0677755435357813,0.0781737648234967,0.0579416011116153,0.0679636364902978,0.0526801859059492,0.0620134467003349,0.0430022355589885,0.0535997943896894,0.0532253052324581,0.0532253052324581,0.0532253052324581,0.135279464574881,0.135279464574881,0.135279464574881,1308.654,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1236,xz0Ua,2019-01-17T19:12:48.718117Z
empirical_AIC_full,0.987076862466194,0.993315926538979,0.990451054122623,0.990281281042599,0.013693758026138,0.0166214474226326,0.0109403709724255,0.0137518588070654,0.0642650893007491,0.0668001826745263,0.0479458625614418,0.0596703781789057,0.0542818540311764,0.0548342843833518,0.0385285301125967,0.0503260211884731,0.0498442837848755,0.0757842500856476,0.0450936067715257,0.130984716981304,0.046067842729294,0.256986555961296,1523.333,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1236,xz0Ua,2019-01-17T19:12:48.718117Z
empirical_independence,0,0,0,0,1.05573178727437,2.19272898652869,1.06925917760718,1.43923998380341,4.97287049159969,9.99393305056888,5.02106339036143,6.66262231084333,0.262643668166695,0.345716219214509,0.268566917701755,2.37782617896233,Inf,Inf,Inf,Inf,Inf,Inf,3.42499999999927,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1236,xz0Ua,2019-01-17T19:12:48.718117Z
Gaussian,0.876434326086171,0.881058555411845,0.873360817830863,0.876951233109626,0.128828596734788,0.285804290452236,0.132887755515917,0.18250688090098,0.614476093580712,1.18869283415197,0.635863361374768,0.813010763035816,0.458061071831925,0.872215725285811,0.44285023263808,0.676149786374124,,,,,,,3.21600000000035,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1236,xz0Ua,2019-01-17T19:12:48.718117Z
copula,0.462875535744313,0.470470450019946,0.465366351408345,0.466237445724201,0.543169858628463,1.0284123941014,0.544760605933674,0.705447619554512,2.6710503986134,5.29208287079853,2.68442944019892,3.54918756987028,1.46615956905902,2.26471780389476,1.5157264274366,2.16670247028454,,,,,,,8.10299999999916,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1236,xz0Ua,2019-01-17T19:12:48.718117Z
empirical_sigma.01,0.982173488110745,0.989314531467152,0.981990414345555,0.984492811307817,0.0197610995225191,0.0224215461360058,0.0209360965723851,0.0210395807436367,0.0893974781271593,0.106889424671024,0.0898388546179597,0.0953752524720476,0.0623522474022608,0.0666195808368754,0.0715189463312659,0.0672077678316251,0.1,0.1,0.1,0.1,0.1,0.1,3.01199999999881,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1237,QImRB,2019-01-17T19:06:47.164412Z
empirical_AIC_each_k,0.986972398860738,0.991816179983116,0.986491914602874,0.988426831148909,0.013473578437186,0.0173103489901518,0.0162296272483744,0.015671184891904,0.0653316080639682,0.0818648064450159,0.0673836113414356,0.0715266752834732,0.052695533286648,0.0559684886719944,0.0633498925443931,0.0577901162470756,0.0436538175364774,0.0436538175364774,0.0436538175364774,0.0620452337149905,0.0620452337149905,0.0620452337149905,1976.969,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1237,QImRB,2019-01-17T19:06:47.164412Z
empirical_AIC_full,0.98920290442862,0.99392703829958,0.98762303982061,0.990250994182937,0.0114416547452548,0.0131867537471918,0.0152901650067936,0.0133061911664134,0.0541459328204876,0.0607493607052965,0.0617411165089239,0.0588788033449027,0.0501675396584755,0.0440782445882666,0.0567250963473291,0.0505313837363248,0.0347369775492099,0.0815368174181256,0.0354260187743204,0.268010130532447,0.04542673366653,0.264985213870492,2006.357,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1237,QImRB,2019-01-17T19:06:47.164412Z
empirical_independence,0,0,0,0,1.09884548553692,2.09894618251942,1.05064723024947,1.41614629943527,5.01486093760395,10.0032510827609,4.98839097921101,6.66883433319197,0.259064070478571,0.353643883061293,0.295829485994689,2.38127795569029,Inf,Inf,Inf,Inf,Inf,Inf,3.58199999999852,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1237,QImRB,2019-01-17T19:06:47.164412Z
Gaussian,0.875433088185071,0.882419758193465,0.86878954754109,0.875547464639875,0.131153866860786,0.255710245707275,0.134167667799401,0.173677260122487,0.624685740178645,1.17618468116251,0.654529037424222,0.818466486255127,0.460081547480551,0.87224627315972,0.436576458611549,0.670407825581814,,,,,,,3.18700000000172,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1237,QImRB,2019-01-17T19:06:47.164412Z
copula,0.467682016202078,0.463081059586242,0.436660769215188,0.455807948334503,0.53827209687968,1.01181196400703,0.556100451003406,0.702061503963372,2.66950066333229,5.37093497204878,2.81015633708263,3.61686399082123,1.59888925367822,2.23993426837799,1.53682093297117,2.19921350814924,,,,,,,8.86699999999837,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1237,QImRB,2019-01-17T19:06:47.164412Z
empirical_sigma.01,0.984950155592989,0.990914996094967,0.984095651069496,0.986653600919151,0.0172843165940192,0.0191719054857565,0.0188223870250175,0.0184262030349311,0.0757934274199213,0.0908914364038638,0.0790191243937197,0.0819013294058349,0.0629943386077343,0.0704625848932747,0.0682876566668731,0.0674101347777674,0.1,0.1,0.1,0.1,0.1,0.1,3.43400000000111,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1235,Rr27E,2019-01-17T19:18:49.105141Z
empirical_AIC_each_k,0.988632772033401,0.992497662341285,0.988932815635042,0.990021083336576,0.013376417485254,0.0159838021561543,0.0138929624071752,0.0144177273495279,0.0572471810705739,0.0750575622548316,0.0549861689934081,0.0624303041062712,0.0407794099278584,0.0604437376980517,0.0537666008485522,0.0528989321494696,0.051446797598018,0.051446797598018,0.051446797598018,0.249361912195992,0.249361912195992,0.249361912195992,2106.712,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1235,Rr27E,2019-01-17T19:18:49.105141Z
empirical_AIC_full,0.98964501762287,0.994804527383653,0.991786690939234,0.992078745315252,0.0122491750314473,0.0108804271194717,0.0104998914981584,0.0112098312163591,0.0521493501201898,0.0519784002112666,0.0408069826179413,0.0483115776497992,0.0385166719729481,0.0481207188788123,0.0433930647840782,0.0436992141993214,0.0464884824367468,0.0887502129417538,0.0434233748122271,0.269948207593164,0.0499978743155224,0.268887819255886,1583.059,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1235,Rr27E,2019-01-17T19:18:49.105141Z
empirical_independence,0,0,0,0,1.08572450004241,2.1484453050623,1.08386365753931,1.43934448754801,5.03616020007593,10.0045566687655,4.96839730686255,6.66970472523466,0.23049050518114,0.307963761537117,0.268890959543359,2.37758620558281,Inf,Inf,Inf,Inf,Inf,Inf,3.52000000000044,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1235,Rr27E,2019-01-17T19:18:49.105141Z
Gaussian,0.873793529984862,0.878281336098881,0.871568138160406,0.874547668081383,0.141050436250527,0.265129752148208,0.150674793230294,0.185618327209677,0.635596001282313,1.21774127064517,0.63810051647918,0.830479262802221,0.448825071545356,0.822860910553681,0.428107539393906,0.653307207168194,,,,,,,3.35299999999916,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1235,Rr27E,2019-01-17T19:18:49.105141Z
copula,0.486732320867516,0.484740093421534,0.458169626798037,0.476547347029029,0.539049546560884,0.985556338896321,0.549076742447797,0.691227542635001,2.58489825763236,5.15494693450709,2.69202856699296,3.47729125304414,1.54637521380708,2.42037489883551,1.45817826897585,2.20212335951377,,,,,,,8.30299999999988,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1235,Rr27E,2019-01-17T19:18:49.105141Z
empirical_sigma.01,0.981709217954716,0.990187296673064,0.982076688967484,0.984657734531755,0.0188908284242093,0.0197812425303782,0.0215029214910938,0.0200583308152271,0.0913941181075712,0.0984888352903078,0.090336007376712,0.093406320258197,0.075271358256078,0.0797845785362934,0.0712392339882909,0.0753467540293542,0.1,0.1,0.1,0.1,0.1,0.1,3.39400000000023,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1238,eRYT3,2019-01-17T19:36:07.177741Z
empirical_AIC_each_k,0.986120960978266,0.991539830867204,0.987466347985412,0.988375713276961,0.0133703927381036,0.0170258507070053,0.0147671299596928,0.0150544578016006,0.0693498248697889,0.0849136243588274,0.0631713682138799,0.0724782724808321,0.0680391019634891,0.0785003368293722,0.0477608816690033,0.0664258091512505,0.0501710953692085,0.0501710953692085,0.0501710953692085,0.198585636700031,0.198585636700031,0.198585636700031,1319.892,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1238,eRYT3,2019-01-17T19:36:07.177741Z
empirical_AIC_full,0.986898233414331,0.992481364407081,0.989014754520329,0.989464784113914,0.0126066610762343,0.0162068979105761,0.0134658779750834,0.0140931456539646,0.0654660035740337,0.0754635738844901,0.0553671815930799,0.0654322530172012,0.0631227730788993,0.0873451590179497,0.0580239564589618,0.0709056809105822,0.0460231647063828,0.0707523934832539,0.0415732084413361,0.26708902438591,0.042576763247397,0.268691246650106,1878.767,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1238,eRYT3,2019-01-17T19:36:07.177741Z
empirical_independence,0,0,0,0,1.05786268273626,2.08599507274892,1.12306134364894,1.42230636637804,4.99673102447436,10.0368707795286,5.04014058634753,6.69124746345015,0.340724010844475,0.506685222626091,0.324643868995828,2.40290859834297,Inf,Inf,Inf,Inf,Inf,Inf,3.1830000000009,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1238,eRYT3,2019-01-17T19:36:07.177741Z
Gaussian,0.884038057237438,0.890956574084954,0.880272047986361,0.885088893102918,0.12001485537491,0.229949918863528,0.136869435621798,0.162278069953412,0.579430637060012,1.09445477526642,0.603445710264212,0.75911037419688,0.478908021462368,0.899137459182984,0.471409998668952,0.688267741889535,,,,,,,2.89800000000105,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1238,eRYT3,2019-01-17T19:36:07.177741Z
copula,0.441166926042898,0.452318608607988,0.449551922858174,0.44767915250302,0.543610319665949,1.04943923002691,0.561546412894214,0.718198654195691,2.79233855814383,5.49700735375404,2.77433569427947,3.68789386872578,1.54850169514628,2.04816026743675,1.51601687203184,2.14146148794492,,,,,,,7.90399999999863,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1238,eRYT3,2019-01-17T19:36:07.177741Z
empirical_sigma.01,0.982588109504496,0.990467215792138,0.981163678440239,0.984739667912291,0.0199656886196624,0.0204213809630726,0.0215588274677364,0.0206486323501571,0.0866861438244419,0.0952340189615303,0.0944000817935516,0.0921067481931746,0.070976347702649,0.072496431345758,0.0994766421569891,0.0818504820285434,0.1,0.1,0.1,0.1,0.1,0.1,3.45799999999872,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1239,jiKtA,2019-01-17T19:36:41.259684Z
empirical_AIC_each_k,0.987635177276261,0.991950199904935,0.985516771692148,0.988367382957781,0.0143795463639187,0.0177912354480137,0.016247477605764,0.0161394198058988,0.0615590134380038,0.0804187735895317,0.0725841259695116,0.0715206376656824,0.0581600904033057,0.0655553632327403,0.076728059703166,0.0674702107648514,0.0493816622402907,0.0493816622402907,0.0493816622402907,0.211834256888555,0.211834256888555,0.211834256888555,1911.523,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1239,jiKtA,2019-01-17T19:36:41.259684Z
empirical_AIC_full,0.987592067882713,0.993848664063299,0.988558101349841,0.989999611098618,0.0145050767474304,0.0141397888788224,0.0126015734477177,0.0137488130246568,0.0617736361459892,0.0614528169798926,0.0573422026706059,0.0601895519321626,0.0627111001821372,0.0596411289797125,0.0672231618214758,0.0630888988907958,0.0442018112091763,0.0706179487403762,0.0477811423874846,0.251139153301381,0.0415453701154316,0.251112720544291,1829.427,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,10,0.2,0.5,0.1,2000,100,1,1000,1239,jiKtA,2019-01-17T19:36:41.259684Z
